DATE,Station,Forecasted_Temperature
01/01/2020,4,25.66801031608278
01/01/2020,5,27.35924961122308
01/01/2020,6,27.14489727722855
01/01/2020,7,24.80236084458579
01/01/2020,8,25.594171510891584
01/01/2020,9,28.415809219625817
01/01/2020,10,25.345396358184846
01/01/2020,11,23.90662011543552
01/01/2020,12,25.28097632589948
01/01/2020,13,26.29033088662593
01/01/2020,14,27.00390628071284
01/01/2020,15,24.80798940364649
01/01/2020,16,25.44086802392769
01/01/2020,17,26.52962780952234
01/01/2020,18,25.38327021983296
01/01/2020,19,26.86544194696335
01/01/2020,20,25.486062590206515
01/01/2020,21,25.96502730848104
01/01/2020,22,25.53362641321832
01/01/2020,23,24.85121351977388
01/01/2020,24,26.27889185658887
01/01/2020,25,24.3625570771354
01/01/2020,26,28.139336896760195
01/01/2020,27,24.21018913483175
01/01/2020,28,26.56003002044504
01/01/2020,29,25.11296331193876
01/01/2020,30,24.35517274508103
01/01/2020,31,27.53975936322601
01/01/2020,32,25.83247047012525
01/01/2020,33,26.19217109914588
01/01/2020,34,24.909779005942045
01/01/2020,35,29.0974320536631
01/01/2021,1,25.39406548366487
01/01/2021,2,26.078227416999407
01/01/2021,3,24.653747460716385
01/01/2021,4,25.66944603407056
01/01/2021,5,27.390038935739508
01/01/2021,6,27.149939786901584
01/01/2021,7,24.76841668626952
01/01/2021,8,25.57498128943245
01/01/2021,9,28.442111001337047
01/01/2021,10,25.302686582253603
01/01/2021,11,23.87002532504591
01/01/2021,12,25.266308147783352
01/01/2021,13,26.27573959548156
01/01/2021,14,27.03965235620864
01/01/2021,15,24.78357874799027
01/01/2021,16,25.43999022995061
01/01/2021,17,26.55048884596084
01/01/2021,18,25.3624599485144
01/01/2021,19,26.873730470503457
01/01/2021,20,25.46324142657779
01/01/2021,21,25.949539051020377
01/01/2021,22,25.513421873908925
01/01/2021,23,24.819536543992367
01/01/2021,24,26.29652166512057
01/01/2021,25,24.323356505419586
01/01/2021,26,28.18447502237364
01/01/2021,27,24.18237671959264
01/01/2021,28,26.61285685209362
01/01/2021,29,25.05333148260644
01/01/2021,30,24.30919773340647
01/01/2021,31,27.58833079181883
01/01/2021,32,25.85147438839569
01/01/2021,33,26.224299047136707
01/01/2021,34,24.883658106036776
01/01/2021,35,29.11458033233537
01/01/2022,1,25.389880067551807
01/01/2022,2,26.06278642532332
01/01/2022,3,24.60027211623052
01/01/2022,4,25.67088175205833
01/01/2022,5,27.42082826025593
01/01/2022,6,27.154982296574616
01/01/2022,7,24.734472527953248
01/01/2022,8,25.555791067973324
01/01/2022,9,28.46841278304828
01/01/2022,10,25.25997680632236
01/01/2022,11,23.83343053465629
01/01/2022,12,25.251639969667234
01/01/2022,13,26.26114830433717
01/01/2022,14,27.07539843170444
01/01/2022,15,24.759168092334043
01/01/2022,16,25.439112435973527
01/01/2022,17,26.571349882399343
01/01/2022,18,25.34164967719584
01/01/2022,19,26.88201899404357
01/01/2022,20,25.44042026294907
01/01/2022,21,25.93405079355972
01/01/2022,22,25.493217334599528
01/01/2022,23,24.78785956821085
01/01/2022,24,26.31415147365228
01/01/2022,25,24.28415593370377
01/01/2022,26,28.229613147987084
01/01/2022,27,24.154564304353524
01/01/2022,28,26.66568368374221
01/01/2022,29,24.99369965327412
01/01/2022,30,24.263222721731907
01/01/2022,31,27.63690222041165
01/01/2022,32,25.87047830666613
01/01/2022,33,26.25642699512754
01/01/2022,34,24.857537206131504
01/01/2022,35,29.13172861100764
01/01/2023,1,25.385694651438744
01/01/2023,2,26.04734543364723
01/01/2023,3,24.546796771744653
01/01/2023,4,25.672317470046107
01/01/2023,5,27.45161758477236
01/01/2023,6,27.160024806247648
01/01/2023,7,24.700528369636974
01/01/2023,8,25.5366008465142
01/01/2023,9,28.494714564759505
01/01/2023,10,25.21726703039112
01/01/2023,11,23.796835744266687
01/01/2023,12,25.23697179155112
01/01/2023,13,26.246557013192785
01/01/2023,14,27.11114450720024
01/01/2023,15,24.73475743667781
01/01/2023,16,25.438234641996445
01/01/2023,17,26.592210918837846
01/01/2023,18,25.32083940587728
01/01/2023,19,26.890307517583672
01/01/2023,20,25.417599099320345
01/01/2023,21,25.918562536099063
01/01/2023,22,25.47301279529013
01/01/2023,23,24.75618259242934
01/01/2023,24,26.331781282183982
01/01/2023,25,24.244955361987955
01/01/2023,26,28.27475127360053
01/01/2023,27,24.12675188911441
01/01/2023,28,26.7185105153908
01/01/2023,29,24.93406782394181
01/01/2023,30,24.217247710057347
01/01/2023,31,27.685473649004468
01/01/2023,32,25.88948222493656
01/01/2023,33,26.28855494311837
01/01/2023,34,24.83141630622623
01/01/2023,35,29.148876889679904
01/01/2024,1,25.38150923532568
01/01/2024,2,26.031904441971143
01/01/2024,3,24.493321427258785
01/01/2024,4,25.673753188033885
01/01/2024,5,27.48240690928878
01/01/2024,6,27.16506731592068
01/01/2024,7,24.666584211320703
01/01/2024,8,25.517410625055067
01/01/2024,9,28.52101634647073
01/01/2024,10,25.174557254459867
01/01/2024,11,23.76024095387708
01/01/2024,12,25.222303613434995
01/01/2024,13,26.2319657220484
01/01/2024,14,27.14689058269603
01/01/2024,15,24.710346781021588
01/01/2024,16,25.437356848019363
01/01/2024,17,26.61307195527635
01/01/2024,18,25.30002913455871
01/01/2024,19,26.898596041123778
01/01/2024,20,25.39477793569162
01/01/2024,21,25.903074278638407
01/01/2024,22,25.45280825598073
01/01/2024,23,24.72450561664783
01/01/2024,24,26.349411090715684
01/01/2024,25,24.20575479027214
01/01/2024,26,28.319889399213977
01/01/2024,27,24.09893947387529
01/01/2024,28,26.77133734703938
01/01/2024,29,24.87443599460949
01/01/2024,30,24.171272698382783
01/01/2024,31,27.734045077597287
01/01/2024,32,25.908486143207
01/01/2024,33,26.320682891109207
01/01/2024,34,24.80529540632096
01/01/2024,35,29.16602516835217
01/01/2025,1,25.37732381921262
01/01/2025,2,26.016463450295053
01/01/2025,3,24.43984608277292
01/01/2025,4,25.675188906021663
01/01/2025,5,27.513196233805207
01/01/2025,6,27.17010982559372
01/01/2025,7,24.63264005300443
01/01/2025,8,25.498220403595937
01/01/2025,9,28.547318128181967
01/01/2025,10,25.13184747852862
01/01/2025,11,23.72364616348747
01/01/2025,12,25.20763543531888
01/01/2025,13,26.217374430904016
01/01/2025,14,27.18263665819183
01/01/2025,15,24.68593612536536
01/01/2025,16,25.43647905404228
01/01/2025,17,26.63393299171485
01/01/2025,18,25.279218863240143
01/01/2025,19,26.906884564663887
01/01/2025,20,25.37195677206289
01/01/2025,21,25.887586021177743
01/01/2025,22,25.43260371667134
01/01/2025,23,24.69282864086632
01/01/2025,24,26.36704089924739
01/01/2025,25,24.16655421855633
01/01/2025,26,28.365027524827426
01/01/2025,27,24.071127058636183
01/01/2025,28,26.824164178687965
01/01/2025,29,24.814804165277177
01/01/2025,30,24.125297686708222
01/01/2025,31,27.782616506190102
01/01/2025,32,25.92749006147743
01/01/2025,33,26.35281083910004
01/01/2025,34,24.77917450641569
01/01/2025,35,29.183173447024444
01/01/2026,1,25.37313840309956
01/01/2026,2,26.00102245861897
01/01/2026,3,24.38637073828705
01/01/2026,4,25.67662462400944
01/01/2026,5,27.54398555832163
01/01/2026,6,27.17515233526675
01/01/2026,7,24.59869589468816
01/01/2026,8,25.47903018213681
01/01/2026,9,28.5736199098932
01/01/2026,10,25.089137702597377
01/01/2026,11,23.68705137309786
01/01/2026,12,25.19296725720276
01/01/2026,13,26.202783139759628
01/01/2026,14,27.21838273368763
01/01/2026,15,24.661525469709137
01/01/2026,16,25.4356012600652
01/01/2026,17,26.65479402815336
01/01/2026,18,25.25840859192158
01/01/2026,19,26.915173088204
01/01/2026,20,25.34913560843417
01/01/2026,21,25.87209776371709
01/01/2026,22,25.412399177361944
01/01/2026,23,24.6611516650848
01/01/2026,24,26.38467070777909
01/01/2026,25,24.127353646840515
01/01/2026,26,28.410165650440867
01/01/2026,27,24.043314643397068
01/01/2026,28,26.87699101033656
01/01/2026,29,24.755172335944863
01/01/2026,30,24.079322675033666
01/01/2026,31,27.831187934782925
01/01/2026,32,25.946493979747867
01/01/2026,33,26.38493878709087
01/01/2026,34,24.75305360651042
01/01/2026,35,29.20032172569672
01/01/2027,1,25.368952986986493
01/01/2027,2,25.985581466942875
01/01/2027,3,24.33289539380118
01/01/2027,4,25.678060341997217
01/01/2027,5,27.574774882838057
01/01/2027,6,27.18019484493978
01/01/2027,7,24.564751736371885
01/01/2027,8,25.45983996067768
01/01/2027,9,28.599921691604425
01/01/2027,10,25.04642792666613
01/01/2027,11,23.650456582708248
01/01/2027,12,25.17829907908664
01/01/2027,13,26.188191848615244
01/01/2027,14,27.254128809183428
01/01/2027,15,24.63711481405291
01/01/2027,16,25.43472346608812
01/01/2027,17,26.67565506459185
01/01/2027,18,25.237598320603016
01/01/2027,19,26.9234616117441
01/01/2027,20,25.326314444805448
01/01/2027,21,25.85660950625644
01/01/2027,22,25.392194638052548
01/01/2027,23,24.62947468930329
01/01/2027,24,26.402300516310795
01/01/2027,25,24.0881530751247
01/01/2027,26,28.45530377605431
01/01/2027,27,24.01550222815796
01/01/2027,28,26.92981784198514
01/01/2027,29,24.69554050661255
01/01/2027,30,24.033347663359105
01/01/2027,31,27.879759363375744
01/01/2027,32,25.965497898018302
01/01/2027,33,26.417066735081704
01/01/2027,34,24.726932706605147
01/01/2027,35,29.21747000436898
02/01/2018,1,28.52011604492156
02/01/2018,2,29.6442842722278
02/01/2018,3,27.45561860215304
02/01/2018,4,28.90599706983178
02/01/2018,5,29.644500834230048
02/01/2018,6,29.551798985728407
02/01/2018,7,28.42175392429852
02/01/2018,8,28.471680674335804
02/01/2018,9,30.05330583913885
02/01/2018,10,28.508730990385
02/01/2018,11,26.5782518508646
02/01/2018,12,28.50187134563797
02/01/2018,13,29.49353628383805
02/01/2018,14,29.506914502971288
02/01/2018,15,27.794504677538367
02/01/2018,16,29.14587061434681
02/01/2018,17,29.7654294909782
02/01/2018,18,28.74069273134061
02/01/2018,19,29.262901531212137
02/01/2018,20,29.191533980769613
02/01/2018,21,29.02327134937099
02/01/2018,22,29.278315550793724
02/01/2018,23,27.3311940016749
02/01/2018,24,29.883030922045847
02/01/2018,25,27.653336390451702
02/01/2018,26,30.58999435692851
02/01/2018,27,26.6176460479449
02/01/2018,28,29.336181184479805
02/01/2018,29,28.576477521843184
02/01/2018,30,26.57257646938712
02/01/2018,31,30.12980656114481
02/01/2018,32,28.59242616879056
02/01/2018,33,29.1011258431759
02/01/2018,34,27.866414756724964
02/01/2018,35,30.098672798515487
02/01/2019,1,28.55405484300865
02/01/2019,2,29.671748154345444
02/01/2019,3,27.48042616781385
02/01/2019,4,28.961423522551414
02/01/2019,5,29.70772619327359
02/01/2019,6,29.594738863787995
02/01/2019,7,28.44458950368889
02/01/2019,8,28.49391392496988
02/01/2019,9,30.11664486747957
02/01/2019,10,28.51260713016345
02/01/2019,11,26.591429849327543
02/01/2019,12,28.53127377748517
02/01/2019,13,29.52282732315204
02/01/2019,14,29.56401015000261
02/01/2019,15,27.8287017481648
02/01/2019,16,29.181519513396463
02/01/2019,17,29.81754638158324
02/01/2019,18,28.75553444858889
02/01/2019,19,29.29917125534048
02/01/2019,20,29.20328927846556
02/01/2019,21,29.066759385947
02/01/2019,22,29.296691891933524
02/01/2019,23,27.350745044697053
02/01/2019,24,29.941895922647834
02/01/2019,25,27.669259913458585
02/01/2019,26,30.651908050340275
02/01/2019,27,26.638319558646195
02/01/2019,28,29.420867305952683
02/01/2019,29,28.55848138296924
02/01/2019,30,26.573181789891315
02/01/2019,31,30.206170667991262
02/01/2019,32,28.64246159987077
02/01/2019,33,29.175247479217155
02/01/2019,34,27.8882774390718
02/01/2019,35,30.13649411511136
02/01/2020,1,28.58799364109574
02/01/2020,2,29.69921203646309
02/01/2020,3,27.50523373347466
02/01/2020,4,29.016849975271047
02/01/2020,5,29.770951552317136
02/01/2020,6,29.63767874184758
02/01/2020,7,28.467425083079267
02/01/2020,8,28.516147175603948
02/01/2020,9,30.179983895820296
02/01/2020,10,28.516483269941908
02/01/2020,11,26.604607847790493
02/01/2020,12,28.56067620933239
02/01/2020,13,29.55211836246601
02/01/2020,14,29.62110579703393
02/01/2020,15,27.86289881879123
02/01/2020,16,29.217168412446124
02/01/2020,17,29.86966327218828
02/01/2020,18,28.77037616583717
02/01/2020,19,29.33544097946882
02/01/2020,20,29.21504457616152
02/01/2020,21,29.110247422523017
02/01/2020,22,29.31506823307333
02/01/2020,23,27.370296087719208
02/01/2020,24,30.000760923249818
02/01/2020,25,27.68518343646545
02/01/2020,26,30.71382174375204
02/01/2020,27,26.65899306934749
02/01/2020,28,29.505553427425564
02/01/2020,29,28.540485244095287
02/01/2020,30,26.57378711039552
02/01/2020,31,30.28253477483771
02/01/2020,32,28.69249703095099
02/01/2020,33,29.249369115258407
02/01/2020,34,27.910140121418625
02/01/2020,35,30.17431543170724
02/01/2021,1,28.62193243918283
02/01/2021,2,29.72667591858074
02/01/2021,3,27.53004129913547
02/01/2021,4,29.07227642799068
02/01/2021,5,29.83417691136068
02/01/2021,6,29.680618619907168
02/01/2021,7,28.49026066246964
02/01/2021,8,28.538380426238017
02/01/2021,9,30.243322924161014
02/01/2021,10,28.520359409720367
02/01/2021,11,26.61778584625344
02/01/2021,12,28.5900786411796
02/01/2021,13,29.58140940178
02/01/2021,14,29.67820144406525
02/01/2021,15,27.897095889417663
02/01/2021,16,29.25281731149578
02/01/2021,17,29.92178016279332
02/01/2021,18,28.78521788308545
02/01/2021,19,29.371710703597163
02/01/2021,20,29.226799873857463
02/01/2021,21,29.15373545909903
02/01/2021,22,29.33344457421313
02/01/2021,23,27.38984713074136
02/01/2021,24,30.059625923851804
02/01/2021,25,27.70110695947233
02/01/2021,26,30.775735437163807
02/01/2021,27,26.679666580048792
02/01/2021,28,29.590239548898445
02/01/2021,29,28.522489105221336
02/01/2021,30,26.57439243089972
02/01/2021,31,30.35889888168416
02/01/2021,32,28.7425324620312
02/01/2021,33,29.32349075129966
02/01/2021,34,27.932002803765453
02/01/2021,35,30.21213674830312
02/01/2022,1,28.65587123726992
02/01/2022,2,29.754139800698383
02/01/2022,3,27.55484886479628
02/01/2022,4,29.12770288071032
02/01/2022,5,29.897402270404225
02/01/2022,6,29.72355849796676
02/01/2022,7,28.513096241860016
02/01/2022,8,28.56061367687209
02/01/2022,9,30.30666195250173
02/01/2022,10,28.524235549498822
02/01/2022,11,26.63096384471639
02/01/2022,12,28.61948107302681
02/01/2022,13,29.61070044109397
02/01/2022,14,29.735297091096573
02/01/2022,15,27.931292960044097
02/01/2022,16,29.28846621054544
02/01/2022,17,29.973897053398364
02/01/2022,18,28.80005960033373
02/01/2022,19,29.407980427725505
02/01/2022,20,29.23855517155341
02/01/2022,21,29.19722349567504
02/01/2022,22,29.351820915352928
02/01/2022,23,27.40939817376352
02/01/2022,24,30.11849092445379
02/01/2022,25,27.71703048247921
02/01/2022,26,30.83764913057557
02/01/2022,27,26.700340090750093
02/01/2022,28,29.674925670371323
02/01/2022,29,28.50449296634739
02/01/2022,30,26.57499775140392
02/01/2022,31,30.435262988530607
02/01/2022,32,28.79256789311141
02/01/2022,33,29.39761238734092
02/01/2022,34,27.953865486112285
02/01/2022,35,30.249958064898987
02/01/2023,1,28.68981003535701
02/01/2023,2,29.78160368281603
02/01/2023,3,27.57965643045709
02/01/2023,4,29.183129333429942
02/01/2023,5,29.96062762944777
02/01/2023,6,29.766498376026345
02/01/2023,7,28.53593182125039
02/01/2023,8,28.58284692750616
02/01/2023,9,30.37000098084245
02/01/2023,10,28.52811168927728
02/01/2023,11,26.644141843179337
02/01/2023,12,28.64888350487402
02/01/2023,13,29.63999148040796
02/01/2023,14,29.79239273812789
02/01/2023,15,27.965490030670527
02/01/2023,16,29.32411510959509
02/01/2023,17,30.02601394400341
02/01/2023,18,28.814901317582013
02/01/2023,19,29.444250151853847
02/01/2023,20,29.250310469249367
02/01/2023,21,29.24071153225105
02/01/2023,22,29.37019725649273
02/01/2023,23,27.42894921678567
02/01/2023,24,30.17735592505577
02/01/2023,25,27.73295400548608
02/01/2023,26,30.89956282398733
02/01/2023,27,26.72101360145139
02/01/2023,28,29.759611791844204
02/01/2023,29,28.48649682747344
02/01/2023,30,26.575603071908123
02/01/2023,31,30.51162709537705
02/01/2023,32,28.84260332419163
02/01/2023,33,29.471734023382165
02/01/2023,34,27.97572816845912
02/01/2023,35,30.28777938149486
02/01/2024,1,28.7237488334441
02/01/2024,2,29.80906756493368
02/01/2024,3,27.6044639961179
02/01/2024,4,29.23855578614958
02/01/2024,5,30.02385298849132
02/01/2024,6,29.809438254085933
02/01/2024,7,28.558767400640765
02/01/2024,8,28.60508017814024
02/01/2024,9,30.43334000918317
02/01/2024,10,28.531987829055737
02/01/2024,11,26.657319841642288
02/01/2024,12,28.678285936721235
02/01/2024,13,29.66928251972193
02/01/2024,14,29.84948838515922
02/01/2024,15,27.99968710129696
02/01/2024,16,29.35976400864475
02/01/2024,17,30.078130834608448
02/01/2024,18,28.829743034830297
02/01/2024,19,29.48051987598219
02/01/2024,20,29.26206576694532
02/01/2024,21,29.284199568827063
02/01/2024,22,29.388573597632533
02/01/2024,23,27.448500259807822
02/01/2024,24,30.236220925657765
02/01/2024,25,27.74887752849296
02/01/2024,26,30.9614765173991
02/01/2024,27,26.74168711215269
02/01/2024,28,29.844297913317085
02/01/2024,29,28.468500688599487
02/01/2024,30,26.57620839241233
02/01/2024,31,30.5879912022235
02/01/2024,32,28.892638755271843
02/01/2024,33,29.54585565942342
02/01/2024,34,27.997590850805945
02/01/2024,35,30.32560069809073
02/01/2025,1,28.757687631531187
02/01/2025,2,29.836531447051325
02/01/2025,3,27.629271561778708
02/01/2025,4,29.29398223886921
02/01/2025,5,30.08707834753486
02/01/2025,6,29.85237813214552
02/01/2025,7,28.58160298003114
02/01/2025,8,28.627313428774304
02/01/2025,9,30.496679037523887
02/01/2025,10,28.535863968834192
02/01/2025,11,26.67049784010524
02/01/2025,12,28.707688368568444
02/01/2025,13,29.69857355903592
02/01/2025,14,29.90658403219054
02/01/2025,15,28.0338841719234
02/01/2025,16,29.395412907694404
02/01/2025,17,30.13024772521349
02/01/2025,18,28.84458475207858
02/01/2025,19,29.51678960011053
02/01/2025,20,29.273821064641268
02/01/2025,21,29.32768760540308
02/01/2025,22,29.40694993877233
02/01/2025,23,27.468051302829977
02/01/2025,24,30.295085926259752
02/01/2025,25,27.76480105149984
02/01/2025,26,31.023390210810863
02/01/2025,27,26.762360622853983
02/01/2025,28,29.928984034789966
02/01/2025,29,28.45050454972554
02/01/2025,30,26.576813712916525
02/01/2025,31,30.664355309069947
02/01/2025,32,28.942674186352058
02/01/2025,33,29.619977295464672
02/01/2025,34,28.01945353315277
02/01/2025,35,30.36342201468661
02/01/2026,1,28.79162642961828
02/01/2026,2,29.86399532916897
02/01/2026,3,27.65407912743952
02/01/2026,4,29.34940869158885
02/01/2026,5,30.1503037065784
02/01/2026,6,29.895318010205106
02/01/2026,7,28.60443855942152
02/01/2026,8,28.649546679408378
02/01/2026,9,30.560018065864604
02/01/2026,10,28.53974010861265
02/01/2026,11,26.683675838568185
02/01/2026,12,28.737090800415658
02/01/2026,13,29.727864598349893
02/01/2026,14,29.963679679221865
02/01/2026,15,28.068081242549823
02/01/2026,16,29.43106180674406
02/01/2026,17,30.18236461581853
02/01/2026,18,28.85942646932686
02/01/2026,19,29.55305932423888
02/01/2026,20,29.28557636233722
02/01/2026,21,29.37117564197909
02/01/2026,22,29.42532627991213
02/01/2026,23,27.48760234585213
02/01/2026,24,30.35395092686173
02/01/2026,25,27.78072457450671
02/01/2026,26,31.085303904222627
02/01/2026,27,26.783034133555287
02/01/2026,28,30.013670156262844
02/01/2026,29,28.43250841085159
02/01/2026,30,26.57741903342073
02/01/2026,31,30.740719415916395
02/01/2026,32,28.992709617432272
02/01/2026,33,29.694098931505923
02/01/2026,34,28.0413162154996
02/01/2026,35,30.401243331282487
02/01/2027,1,28.825565227705365
02/01/2027,2,29.89145921128662
02/01/2027,3,27.678886693100328
02/01/2027,4,29.40483514430848
02/01/2027,5,30.213529065621948
02/01/2027,6,29.93825788826469
02/01/2027,7,28.627274138811885
02/01/2027,8,28.671779930042447
02/01/2027,9,30.62335709420532
02/01/2027,10,28.543616248391107
02/01/2027,11,26.69685383703113
02/01/2027,12,28.766493232262867
02/01/2027,13,29.757155637663875
02/01/2027,14,30.020775326253183
02/01/2027,15,28.102278313176257
02/01/2027,16,29.46671070579372
02/01/2027,17,30.23448150642357
02/01/2027,18,28.87426818657514
02/01/2027,19,29.58932904836722
02/01/2027,20,29.297331660033173
02/01/2027,21,29.4146636785551
02/01/2027,22,29.443702621051937
02/01/2027,23,27.507153388874286
02/01/2027,24,30.41281592746372
02/01/2027,25,27.796648097513582
02/01/2027,26,31.147217597634395
02/01/2027,27,26.803707644256587
02/01/2027,28,30.098356277735725
02/01/2027,29,28.41451227197764
02/01/2027,30,26.578024353924928
02/01/2027,31,30.817083522762843
02/01/2027,32,29.042745048512483
02/01/2027,33,29.76822056754718
02/01/2027,34,28.06317889784643
02/01/2027,35,30.43906464787836
03/01/2018,1,32.23690928269965
03/01/2018,2,32.4492131317937
03/01/2018,3,31.25358316175113
03/01/2018,4,32.18711032333483
03/01/2018,5,31.96072976754473
03/01/2018,6,32.19590075061548
03/01/2018,7,32.65727480732632
03/01/2018,8,31.632367861083203
03/01/2018,9,31.98140647483724
03/01/2018,10,32.21125695442518
03/01/2018,11,30.01561611238678
03/01/2018,12,32.27535771512154
03/01/2018,13,32.31954868215281
03/01/2018,14,31.95969753351825
03/01/2018,15,32.087757721649
03/01/2018,16,33.022986291147795
03/01/2018,17,32.5560305577536
03/01/2018,18,32.507135050739365
03/01/2018,19,31.66850571321629
03/01/2018,20,32.67424499626608
03/01/2018,21,31.91450014827572
03/01/2018,22,32.60800807051162
03/01/2018,23,30.812520123978345
03/01/2018,24,32.6922127529515
03/01/2018,25,32.2185720355904
03/01/2018,26,32.26872549410397
03/01/2018,27,29.73364856983928
03/01/2018,28,31.99461102189833
03/01/2018,29,32.499063623350814
03/01/2018,30,29.94790843628036
03/01/2018,31,32.35791302730264
03/01/2018,32,31.958794494147
03/01/2018,33,31.74979388874601
03/01/2018,34,31.8385499670566
03/01/2018,35,31.71268749286892
03/01/2019,1,32.239394311940295
03/01/2019,2,32.44714457423373
03/01/2019,3,31.240508418644943
03/01/2019,4,32.21660735388945
03/01/2019,5,32.012752735066506
03/01/2019,6,32.229270227403866
03/01/2019,7,32.64980493377704
03/01/2019,8,31.62437653552171
03/01/2019,9,32.0376153513888
03/01/2019,10,32.18505423878882
03/01/2019,11,29.98660110461444
03/01/2019,12,32.27638780461122
03/01/2019,13,32.3315794863988
03/01/2019,14,31.997024229603813
03/01/2019,15,32.07782598357719
03/01/2019,16,33.02909043366116
03/01/2019,17,32.59901732428378
03/01/2019,18,32.4885111319525
03/01/2019,19,31.699641029407275
03/01/2019,20,32.653944841056
03/01/2019,21,31.94864386795334
03/01/2019,22,32.592684380899705
03/01/2019,23,30.79541472473923
03/01/2019,24,32.73610984253744
03/01/2019,25,32.205620016073205
03/01/2019,26,32.3207100181055
03/01/2019,27,29.71263573065517
03/01/2019,28,32.07317382527801
03/01/2019,29,32.44925411595738
03/01/2019,30,29.89014259681664
03/01/2019,31,32.42554850371517
03/01/2019,32,31.982169589629045
03/01/2019,33,31.7948122479622
03/01/2019,34,31.83112740855851
03/01/2019,35,31.73485215927992
03/01/2020,1,32.24187934118093
03/01/2020,2,32.44507601667376
03/01/2020,3,31.22743367553876
03/01/2020,4,32.246104384444074
03/01/2020,5,32.06477570258828
03/01/2020,6,32.26263970419225
03/01/2020,7,32.64233506022777
03/01/2020,8,31.61638520996021
03/01/2020,9,32.09382422794037
03/01/2020,10,32.15885152315246
03/01/2020,11,29.95758609684209
03/01/2020,12,32.27741789410091
03/01/2020,13,32.34361029064479
03/01/2020,14,32.034350925689374
03/01/2020,15,32.06789424550538
03/01/2020,16,33.03519457617453
03/01/2020,17,32.64200409081395
03/01/2020,18,32.46988721316564
03/01/2020,19,31.73077634559826
03/01/2020,20,32.63364468584591
03/01/2020,21,31.98278758763096
03/01/2020,22,32.57736069128779
03/01/2020,23,30.77830932550012
03/01/2020,24,32.780006932123385
03/01/2020,25,32.19266799655602
03/01/2020,26,32.37269454210703
03/01/2020,27,29.69162289147106
03/01/2020,28,32.15173662865769
03/01/2020,29,32.399444608563954
03/01/2020,30,29.83237675735293
03/01/2020,31,32.4931839801277
03/01/2020,32,32.00554468511109
03/01/2020,33,31.8398306071784
03/01/2020,34,31.82370485006042
03/01/2020,35,31.75701682569092
03/01/2021,1,32.24436437042158
03/01/2021,2,32.443007459113794
03/01/2021,3,31.21435893243257
03/01/2021,4,32.27560141499869
03/01/2021,5,32.11679867011005
03/01/2021,6,32.29600918098065
03/01/2021,7,32.634865186678496
03/01/2021,8,31.608393884398712
03/01/2021,9,32.15003310449193
03/01/2021,10,32.13264880751609
03/01/2021,11,29.92857108906974
03/01/2021,12,32.2784479835906
03/01/2021,13,32.355641094890785
03/01/2021,14,32.07167762177494
03/01/2021,15,32.05796250743357
03/01/2021,16,33.0412987186879
03/01/2021,17,32.684990857344125
03/01/2021,18,32.45126329437878
03/01/2021,19,31.761911661789245
03/01/2021,20,32.61334453063583
03/01/2021,21,32.016931307308575
03/01/2021,22,32.56203700167587
03/01/2021,23,30.761203926261004
03/01/2021,24,32.823904021709325
03/01/2021,25,32.17971597703883
03/01/2021,26,32.42467906610855
03/01/2021,27,29.670610052286943
03/01/2021,28,32.23029943203737
03/01/2021,29,32.34963510117052
03/01/2021,30,29.774610917889216
03/01/2021,31,32.56081945654022
03/01/2021,32,32.02891978059314
03/01/2021,33,31.8848489663946
03/01/2021,34,31.816282291562327
03/01/2021,35,31.77918149210192
03/01/2022,1,32.24684939966222
03/01/2022,2,32.44093890155382
03/01/2022,3,31.201284189326383
03/01/2022,4,32.30509844555331
03/01/2022,5,32.16882163763182
03/01/2022,6,32.329378657769034
03/01/2022,7,32.62739531312922
03/01/2022,8,31.600402558837214
03/01/2022,9,32.206241981043505
03/01/2022,10,32.10644609187973
03/01/2022,11,29.8995560812974
03/01/2022,12,32.279478073080284
03/01/2022,13,32.367671899136774
03/01/2022,14,32.109004317860496
03/01/2022,15,32.04803076936176
03/01/2022,16,33.04740286120127
03/01/2022,17,32.7279776238743
03/01/2022,18,32.43263937559192
03/01/2022,19,31.793046977980232
03/01/2022,20,32.59304437542574
03/01/2022,21,32.05107502698619
03/01/2022,22,32.54671331206396
03/01/2022,23,30.74409852702189
03/01/2022,24,32.86780111129527
03/01/2022,25,32.16676395752164
03/01/2022,26,32.476663590110086
03/01/2022,27,29.64959721310284
03/01/2022,28,32.308862235417045
03/01/2022,29,32.29982559377709
03/01/2022,30,29.716845078425504
03/01/2022,31,32.62845493295276
03/01/2022,32,32.05229487607519
03/01/2022,33,31.92986732561079
03/01/2022,34,31.80885973306424
03/01/2022,35,31.80134615851292
03/01/2023,1,32.24933442890286
03/01/2023,2,32.438870343993855
03/01/2023,3,31.1882094462202
03/01/2023,4,32.334595476107935
03/01/2023,5,32.220844605153594
03/01/2023,6,32.36274813455742
03/01/2023,7,32.619925439579944
03/01/2023,8,31.59241123327572
03/01/2023,9,32.26245085759507
03/01/2023,10,32.08024337624337
03/01/2023,11,29.87054107352505
03/01/2023,12,32.280508162569966
03/01/2023,13,32.37970270338276
03/01/2023,14,32.14633101394606
03/01/2023,15,32.038099031289946
03/01/2023,16,33.053507003714635
03/01/2023,17,32.77096439040448
03/01/2023,18,32.41401545680506
03/01/2023,19,31.824182294171216
03/01/2023,20,32.57274422021566
